path,name,extension,language,role,top_level_dir,size_bytes,is_binary,is_text,total_lines,code_lines,comment_lines,blank_lines,doc_lines,tracked,visible_to_git,commit_count,additions,deletions,churn,author_count,authors,last_commit_iso,coverage_percent,coverage_statements,coverage_branches,coverage_partial_branches,risk_score,risk_label,hotspot_score,size_bucket,content_sha1,notes,module_name,class_count,function_count,method_count,test_function_count,module_docstring,docstring_lines,import_count,internal_import_count,external_import_count,average_function_length,max_function_length,average_function_cc,max_function_cc,average_max_nesting,max_nesting,approx_cyclomatic_complexity,approx_halstead_volume,approx_halstead_difficulty,approx_halstead_effort,approx_maintainability_index,radon_available,radon_mi,radon_cc_average,radon_cc_max,syntax_error,internal_imports,external_imports
02_wardrobe_images/karen/schmuck76/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3699823,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck76/schmuck76.txt,schmuck76.txt,.txt,Text,documentation,02_wardrobe_images,833,False,True,18,0,0,9,9,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),e08720abe6ffe077e1b45db45656ae92b3743c33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck77/bild1.jpg,bild1.jpg,.jpg,JPG,asset,02_wardrobe_images,3998009,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck77/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3603791,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck77/schmuck77.txt,schmuck77.txt,.txt,Text,documentation,02_wardrobe_images,778,False,True,20,0,0,10,10,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),b774b25e39269bacb223c49305156fa248c8858a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck78/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3267410,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck78/schmuck78.txt,schmuck78.txt,.txt,Text,documentation,02_wardrobe_images,1148,False,True,27,0,0,15,12,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),925f3b75ba17cab5e676ac3c531bb4344165211e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck79/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3561451,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck79/schmuck79.txt,schmuck79.txt,.txt,Text,documentation,02_wardrobe_images,1561,False,True,30,0,0,16,14,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),f440f35d19d2c52486e3cc5927b568cc5a2dddd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck80/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,4066369,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck80/schmuck80.txt,schmuck80.txt,.txt,Text,documentation,02_wardrobe_images,847,False,True,29,0,0,19,10,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),38570643a9637e21ab823a4c0e4b6b47d0997019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck81/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3899151,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck81/schmuck81.txt,schmuck81.txt,.txt,Text,documentation,02_wardrobe_images,1163,False,True,22,0,0,11,11,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),39234c78914c6efe5a078999590ced5796826e5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck82/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3718486,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck82/schmuck82.txt,schmuck82.txt,.txt,Text,documentation,02_wardrobe_images,1488,False,True,28,0,0,14,14,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),0b8e587cd977399cd18140d5ca31f6495fa5d011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck83/bild1.jpg,bild1.jpg,.jpg,JPG,asset,02_wardrobe_images,3431209,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck83/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3314282,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck83/schmuck83.txt,schmuck83.txt,.txt,Text,documentation,02_wardrobe_images,996,False,True,20,0,0,10,10,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),6487c6532c09939c4c06845dc84dc05935befea8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck84/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3730748,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck84/schmuck84.txt,schmuck84.txt,.txt,Text,documentation,02_wardrobe_images,877,False,True,17,0,0,9,8,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),e9ad762a5c2c0bd5ccd1af3353df964412a189f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck85/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3623708,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck85/schmuck85.txt,schmuck85.txt,.txt,Text,documentation,02_wardrobe_images,551,False,True,15,0,0,7,8,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),1c541bc71b74734e5d9eae39252e3ce367675c85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck86/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,4032262,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck86/schmuck86.txt,schmuck86.txt,.txt,Text,documentation,02_wardrobe_images,942,False,True,18,0,0,9,9,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),ecd182414d12ed86099eafa979ffa7e189d59f0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck87/bild1.jpg,bild1.jpg,.jpg,JPG,asset,02_wardrobe_images,439821,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck87/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,650551,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck87/schmuck87.txt,schmuck87.txt,.txt,Text,documentation,02_wardrobe_images,601,False,True,16,0,0,8,8,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),ed461d864f77e4d30c9ecc2aec1785503853eeb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck88/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3842088,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck88/schmuck88.txt,schmuck88.txt,.txt,Text,documentation,02_wardrobe_images,588,False,True,12,0,0,6,6,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),db6df26c8f6bdc169351a8967bce06f9446f2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck89/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3610278,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck89/schmuck89.txt,schmuck89.txt,.txt,Text,documentation,02_wardrobe_images,867,False,True,18,0,0,9,9,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),4702b2cafa90f873c45bce807b55d2f3f199e3b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck90/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3846489,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck90/schmuck90.txt,schmuck90.txt,.txt,Text,documentation,02_wardrobe_images,947,False,True,15,0,0,7,8,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),5b0eb85429ec2bfcfe12bf58cab23ac83c81f8bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck91/bild1.jpg,bild1.jpg,.jpg,JPG,asset,02_wardrobe_images,3829608,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck91/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3886028,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schmuck91/schmuck91.txt,schmuck91.txt,.txt,Text,documentation,02_wardrobe_images,531,False,True,4,0,0,2,2,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),0b67d470cb364531832f67d52cbfefb89d652e71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schuhe trippen lederstieflette/bild1.jpg,bild1.jpg,.jpg,JPG,asset,02_wardrobe_images,4008897,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schuhe trippen lederstieflette/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3775523,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schuhe trippen lederstieflette/schuhe trippen lederstieflette.txt,schuhe trippen lederstieflette.txt,.txt,Text,documentation,02_wardrobe_images,1536,False,True,52,0,0,33,19,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),25f7c9e9cc7e41a297eab240b9ffc7c151ea98a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Kunstlederjacke in Biker-Optik/bild1.jpeg,bild1.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,576631,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Kunstlederjacke in Biker-Optik/bild2.jpeg,bild2.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,532046,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Kunstlederjacke in Biker-Optik/main.jpeg,main.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,607224,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Kunstlederjacke in Biker-Optik/schwarze Kunstlederjacke in Biker-Optik.txt,schwarze Kunstlederjacke in Biker-Optik.txt,.txt,Text,documentation,02_wardrobe_images,2201,False,True,75,0,0,8,67,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),329fc87f966381750a4575144afbeb4f1881c1b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Winterjacke von der Firma Polarino/bild1.jpeg,bild1.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,431337,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Winterjacke von der Firma Polarino/bild2.jpeg,bild2.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,408671,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Winterjacke von der Firma Polarino/bild3.jpeg,bild3.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,409017,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Winterjacke von der Firma Polarino/main.jpeg,main.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,474674,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarze Winterjacke von der Firma Polarino/schwarze Winterjacke von der Firma Polarino.txt,schwarze Winterjacke von der Firma Polarino.txt,.txt,Text,documentation,02_wardrobe_images,2606,False,True,90,0,0,11,79,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),9add15191df9f9f9ea191c3715b729ea3c6b5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes Kunstlederkleid von der Firma Curvy Me/bild1.jpeg,bild1.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,3313001,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes Kunstlederkleid von der Firma Curvy Me/bild2.jpeg,bild2.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,3438473,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes Kunstlederkleid von der Firma Curvy Me/bild3.jpeg,bild3.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,3336355,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes Kunstlederkleid von der Firma Curvy Me/main.jpeg,main.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,3802081,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes Kunstlederkleid von der Firma Curvy Me/schwarzes Kunstlederkleid von der Firma Curvy Me.txt,schwarzes Kunstlederkleid von der Firma Curvy Me.txt,.txt,Text,documentation,02_wardrobe_images,1970,False,True,60,0,0,6,54,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),85220f82656c928826627c2d4afbbd84d37a4a75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes-sweatshirt-kleid-mit-struktur_204/Sweatshirt-Kleid von der Firma Taifun.txt,Sweatshirt-Kleid von der Firma Taifun.txt,.txt,Text,documentation,02_wardrobe_images,1652,False,True,54,0,0,5,49,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),ae6f858a68079155b1652989dc413f4d21c31f12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes-sweatshirt-kleid-mit-struktur_204/bild1.jpeg,bild1.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,3277173,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes-sweatshirt-kleid-mit-struktur_204/bild2.jpeg,bild2.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,3701198,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/schwarzes-sweatshirt-kleid-mit-struktur_204/main.jpeg,main.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,4083096,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/sea2see-sasha-03-brillenfassung-bicolor-blau_120/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3490792,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/sea2see-sasha-03-brillenfassung-bicolor-blau_120/schmuck34.txt,schmuck34.txt,.txt,Text,documentation,02_wardrobe_images,1190,False,True,39,0,0,20,19,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),7520b978290bf3197c5b14b6d1bbcb74f938703f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/sehr-helle-jeansjacke_210/bild1.jpeg,bild1.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,596803,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/sehr-helle-jeansjacke_210/main.jpeg,main.jpeg,.jpeg,JPEG,asset,02_wardrobe_images,671111,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/sehr-helle-jeansjacke_210/sehr helle Jeansjacke von der Firma Mango.txt,sehr helle Jeansjacke von der Firma Mango.txt,.txt,Text,documentation,02_wardrobe_images,3005,False,True,92,0,0,9,83,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),ff5ad9022aee5ba0a7279389608a59c4c78529a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/set-4-perlenarmbaender-kunststoff-in-creme-perlweiss_121/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3633847,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/set-4-perlenarmbaender-kunststoff-in-creme-perlweiss_121/schmuck35.txt,schmuck35.txt,.txt,Text,documentation,02_wardrobe_images,1575,False,True,50,0,0,25,25,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),071c6765cf50868ad5aa1d826c69a87b92f0b5a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/set-haarklammern-3er-ros-gold-mit-perlen-monogramm-mh_94/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,3741607,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/set-haarklammern-3er-ros-gold-mit-perlen-monogramm-mh_94/schmuck08.txt,schmuck08.txt,.txt,Text,documentation,02_wardrobe_images,675,False,True,23,0,0,15,8,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),72425c463003492a7aff2a54ecb41a7fb731f147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/shirt-mit-spitzenborte-wollweiss-schwarz-924695/bild1.jpg,bild1.jpg,.jpg,JPG,asset,02_wardrobe_images,45196,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/shirt-mit-spitzenborte-wollweiss-schwarz-924695/bild2.jpg,bild2.jpg,.jpg,JPG,asset,02_wardrobe_images,39589,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/shirt-mit-spitzenborte-wollweiss-schwarz-924695/bild3.jpg,bild3.jpg,.jpg,JPG,asset,02_wardrobe_images,57922,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/shirt-mit-spitzenborte-wollweiss-schwarz-924695/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,21717,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/shirt-mit-spitzenborte-wollweiss-schwarz-924695/shirt-mit-spitzenborte-wollweiss-schwarz-924695.txt,shirt-mit-spitzenborte-wollweiss-schwarz-924695.txt,.txt,Text,documentation,02_wardrobe_images,658,False,True,55,0,0,23,32,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),4daf88392cd280213125a9668c2e74659d1cc38d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/stricktop-schwarz-wollweiss-sonstige-952904/bild1.jpg,bild1.jpg,.jpg,JPG,asset,02_wardrobe_images,80519,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/stricktop-schwarz-wollweiss-sonstige-952904/bild2.jpg,bild2.jpg,.jpg,JPG,asset,02_wardrobe_images,89061,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/stricktop-schwarz-wollweiss-sonstige-952904/bild3.jpg,bild3.jpg,.jpg,JPG,asset,02_wardrobe_images,121460,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/stricktop-schwarz-wollweiss-sonstige-952904/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,123214,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/stricktop-schwarz-wollweiss-sonstige-952904/stricktop-schwarz-wollweiss-sonstige-952904.txt,stricktop-schwarz-wollweiss-sonstige-952904.txt,.txt,Text,documentation,02_wardrobe_images,594,False,True,56,0,0,24,32,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),fc5b99d8514bf58d1f80c4a5d32e33048422cd2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/swarovski-grosse-u-foermige-creolen-art-d-co-baguette-schliff_151/main.jpg,main.jpg,.jpg,JPG,asset,02_wardrobe_images,586882,True,False,0,0,0,0,0,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),,binary-asset,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02_wardrobe_images/karen/swarovski-grosse-u-foermige-creolen-art-d-co-baguette-schliff_151/schmuck65.txt,schmuck65.txt,.txt,Text,documentation,02_wardrobe_images,742,False,True,20,0,0,11,9,False,False,0,0,0,0,0,,,0.0,0,0,0,0.0,Low,0.15,XS (<50),814b1febde4a4c6774fb4de8623d0d3e65f7f343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
